id,popularity,is_popular
3JBFfG915JxanyJSEDP51k,5,0
19wFpRBbJhCqXJ13V6Yw7n,26,0
6vcFm8JoP3Jc14pP1CxuBF,21,0
3gD8PjbZRQGyoZ5KjXCM2N,20,0
5W9QuzK6xdrzGVEiLLWZok,2,0
3Lk0Fy1xGEQ8xOQWukyzRP,20,0
4cIt4ItMqeUBTgIr2MLYJg,28,0
1hJZFxflhsCvlfVIXh2vlQ,33,0
4s5GngvZGa1VoF5GCuQvLR,25,0
6VOZrmZE0URu7E5LHaVT5W,17,0
0qrPLAti3aiwJeCq1c4sKj,42,0
4IyQhFpKmq9GfXWn5gSh5i,3,0
6eQn4FnD0cExKOpHTqAcem,5,0
1bSBbbH9KYzwsKosToLeAC,51,1
77L13Hpqe4bBcWL1BHJxSr,9,0
0JKgDgJ5Fj07hEetn4yprX,0,0
4JbOUklLqd7S1h9aFVSs4u,32,0
5YvokzRkNONpj5c0TIqTjQ,25,0
4ytbzwn1SkPxYzz21n7Zoa,16,0
1SLmCvl415HMHJXqFpUjQa,37,0
1NzDXJTbP1zHDLZrulnfMk,39,0
2GB8OypbvrvCee61FKx5dp,50,1
4M29kzWpfBPLKInyPIsOEP,29,0
3YJx77Xx8JSwEoxqrkQO5c,64,1
2N7Z2izUrVgTbtOnRQ928q,1,0
213sXSifN2KluzqglSDQTm,13,0
2N1T9jGtCOcyE34fAdgPQC,5,0
1aeDg6eS1NeGNu42l9qYn4,25,0
5z71EfouOWMI4HHZHEjnkr,54,1
0mw4Jox6N56qnFimcq1LWT,29,0
3Htxny2KBYt7JaSnQPFSnQ,30,0
4t3lklr6YGeCK4MXfGkKBl,34,0
5kpNG59m5zqKucqWFTPiMD,15,0
4leFR7V43QabSeyPMvbqYH,23,0
4aaQpHCvL2jkF0tJzXxvgB,20,0
75aFifgT6BZY7h7hkEPWVU,1,0
79haTjQLGuPF4I6l2U5pRk,2,0
58smfvnOg9Wn7koHxsvJ8V,31,0
66aidOEPunzwQGOKqds2PR,45,0
4kV6opXYLOjYswb9G9liIp,31,0
3h4t9qpFktohHeUQc3hZCa,57,1
2IDPRiQNveQJS3wYN1F1o4,44,0
70DZRMZUbE4vLcNnwEpbNb,25,0
65t1qUTFzrl94IxuDq7oQa,19,0
0SWzHIALsiEMlj7GTbVfSe,42,0
4TFcoblkuROJ5XWLOsZvjE,35,0
5kdcegDcV723E5Stp1pZLf,22,0
2Du61OdJ7CXmUBG7FaZST6,26,0
0pjXh2La7beLMskgXN9qzh,39,0
2FuOe3iWEIIClvwGeyMtDs,24,0
120BvxQsMS1M41PdBClcxa,6,0
3l2pObHGPzGmgRWDlAbUJN,42,0
3HfXCqcFDH5Oz4O89O9Mtu,7,0
0wBaPbJ2qsbGqgnGbqBDgP,56,1
3koPNalAOcO8orv2MBvxen,32,0
4PEeZ2U4UfP2Jo8EtIOjus,55,1
6Pkj4nv5K53i64cLVgkVyY,65,1
6vR08FrdLqK0hiC2Y75s4O,45,0
6PaoF0aLOd9XVaD4NUS1Ta,22,0
1eqGYJJr2z2GXK1i0hD3BC,58,1
4iWytemcQqCczcPPpT0L0P,46,0
0gbeHMR4ESdykYOwWQ3PBw,46,0
5LiXhJO9wanLPzl99rd8d0,43,0
7K6KRwyvE0plDEzxrVmCon,28,0
0dmQv5F4dm9nMxX8zz2x34,11,0
3FRCcvlS0KFKqKI17bDZRK,18,0
5JkQ4BRo5uJPtHbv4rrhJX,24,0
34xM5gXlO8XFX2NCWguyAJ,17,0
0l3ylcDHg6bqrTyqPG5hPK,19,0
4qCRAIIe0OT9MRx2MKZymV,27,0
4H3NDS58bBexTFOXh3u5AR,16,0
0mKthKFxmw22frB6DX7yVx,36,0
6utiXjyN4dWoMNEZa2skxn,49,1
35w6fQ0Wnuv7aIryRx7gTq,57,1
7x29Vj48r9cPuQCEC2VUia,23,0
2RJPho1Ex5yhAm4tr76DLp,13,0
4zcfNc9jBdX9BPqXzqPSZi,27,0
4rwqam3s5xzOqOJNyqwCZU,6,0
5BbOZqb6pntaF0II6Xul0r,39,0
5JcaA4A9ZoXthwEnxOxWvP,56,1
7uGeDI6nJEdUYMsMd7mQyl,51,1
4IY7Fc1GuYtqXqIT46vrzK,28,0
6W9uexj1gEJDab6bcWV7cA,10,0
40VEaR93TNKmQAMueQatqI,30,0
0vV3IUO4fhuDeHggZqnsI0,40,0
1DOQ4CSjYKvwQbFK0lGbj5,4,0
27o8HNfs77KbVDbC8h49g0,8,0
58fnw6HtW7CwDXVrvXu3TB,26,0
1MeMuueW7NPiy90BweHDhJ,11,0
4SGAlTbZ5Y6GeNuRGWW6KV,21,0
6aIt7na6SlEAO6lk3BMhK4,7,0
46stH3Jv8zKcruYGuIi5qk,25,0
1VOa4gAfFLXF18Fda5SnwJ,7,0
5q5oUwH8wxSbtztFT8Mwv0,21,0
1LIM0zOPitSNpUIU8H1BNQ,49,1
0HkFBtJT19oKGvK2nhs88Q,12,0
7mGlt3k3luo8Qt69BxxZp7,20,0
31vgSRfK5YOGSCAfj6zPAS,38,0
7LWUt6WCJsTUBjVl2GhpOK,19,0
3PvACwt82BmOv74L47siIp,11,0
4hmjM2PqV9hZCsB6Z4bGOP,31,0
0FA6uDYBkJ0yqiZwQZHwgg,27,0
6PwYQFr7rGa0LtUH7V19w8,12,0
5zX00hfRuRdW6W6Ta8HQ6k,20,0
3crqcvT6Jj8RvxQVOkf3VF,10,0
1L34KjA1nP5BA7PLCaRqUg,15,0
76t1Pd4pn3zwtWN8fD1zBy,36,0
6cKPKg0QjeY7K3F6EHgdg2,15,0
5trFoWc3DxknotgAxtYkFl,26,0
3pBtSlaM0qyH8mLXzVeUhh,34,0
6eNHrgrgbMFQpQ5qFEPL6h,54,1
02PSTB9Cu6AQccSrMZKuKo,20,0
62yM7YnMn8YgPSnFYfgUyg,7,0
24tCr5aP2Mjbd2C0tZb3XL,26,0
4Ff3Lqu2Ha1QK6Y6L15NI7,41,0
3Oox4KbCYMHPOz69Rk6Hsy,33,0
7CRVGxQiVGc7zXxUvwJCVD,15,0
2oWu4i4rYXIs37J1X3epmn,32,0
2SS3WeSe24ZqTlTSK4KzQZ,60,1
6iWLaVM5A60iR0z9nEcG6A,40,0
2JfAqeGWP3cEDOLosccf7R,26,0
5igKwBONSuxkQ99H0hk7Ut,44,0
1OppEieGNdItZbE14gLBEv,76,1
0R6jYwBiYBFOcBMqD9fZnA,28,0
4UolfBGFer7I2ldSh4GMZi,16,0
6TZYGQ2djryNbg98vV5Prg,51,1
3gwu6u6Zc5V9Y7TNqtbhLd,4,0
14SxSIUPNX0uWokgXwTb4O,5,0
7AJLaZPL5zKdsoEWy1wPkG,18,0
5dAAM5s4t5omamKadtLt8X,20,0
0WxPGuKaTQe20nm8UAAohJ,15,0
6lazLV13sV8VNGJTjL4Zeu,56,1
4anUinKv803lyDD1vaSXhU,54,1
7ki09wB8QGbf6TGrHl8nHl,20,0
5Tf6XOWk492HEk6Wk7DeAk,5,0
7rh95hfK1OEgDL6gD3nqVw,22,0
7zySrJDb2H7fn2kF3t9odr,4,0
5ldK6ZO1TCLm3hfB2WApxV,16,0
54KvNfslBjcL7CquoByiIx,10,0
5T99EOn2vIEf6Wrsu9AE8H,0,0
2eYnrFWhsfaPrHfQTLenxb,15,0
1WN4uNclrDuczTO3bCr8s1,70,1
0Mvq8TPdX7kVLfF34jpvHS,31,0
6hmRnUMvKaD57cWELcxWCy,38,0
0gSgUkFCEkXXFHOnpDnHeO,49,1
3Jw2A9SC8zhntx4ON9VabX,50,1
2Krnm3qWdy4VG5vTkT0cDn,48,0
4RGxUjaCmVtD30pIhtEi7w,59,1
7e3RGqZ2FkFmcInDdgfJze,47,0
1jafYYDsUeyILWYogWnk6K,47,0
1OcmG6rVHy4oBHzrIUXM6U,0,0
565TqltSc5S6Zk8vYn5J0C,3,0
7xm7X6bejmw1ZzLjpORc37,47,0
1tdltVUBkiBCW1C3yB4zyD,64,1
5GjPQ0eI7AgmOnADn1EO6Q,71,1
37Dl7jQMmt0gUnzTKqnjkN,53,1
2cI7j96n1rfv4RNKuri4or,55,1
76rZMKOdOiHbgyfo7dtCew,6,0
0DQqzCHlPyKQXfF8uL01SI,68,1
4VZvUEWjvJN0Iv1qbwQlJd,30,0
3sjUUxnlyM8TfZYQDOxNaK,26,0
6rXtc7TXUn0d2V9xPlJnTb,23,0
6IcUdlgT1l2XwSYGFkx5YY,22,0
20Rx0z4HQqQuUoN8Ho9eX2,16,0
0QWHVRBV4XYd8D2X1jxgDH,3,0
3XoRgByXxgMG01UedTUKtw,21,0
3UppV186Y0plS3C68dvHYa,6,0
3OxZRHorxhJmbNtjr0j4hE,58,1
11Aldbvo6UCcVhBzv4oUdw,0,0
1OPINklujDatP2f2s25Pyh,2,0
1LQ4GqdJ0ehqxNprvfaPQj,33,0
6mpkmIWcSF8h4h1kA6bFTt,15,0
6Z6bFqqxhHS53Z5SqT0exe,42,0
2caREKLVN9PbVDe9EPzXjc,44,0
5GR1Jj5ahZtoR6WqyM5LP4,41,0
0rbyxKKubocBP2LWlwL3L8,41,0
2Gy7qnDwt8Z3MNxqat4CsK,75,1
5Rb211KhnOhLLXPpt8awxU,54,1
34miSNKQ0xN7EG8zzzaFzI,54,1
5YTfDljsmdlwuQiUZXpNnf,4,0
3LvdkZ47TSmY4Kqt0F204q,31,0
4vju55Ag7apDL2CfotuE7Q,69,1
1Cw4wNWzSc9oSeE335I8fw,35,0
0i9ClWlOrELoGzhQSE5vnl,0,0
6vH7rcUoSok4FYH6RTRIAE,45,0
6iGU74CwXuT4XVepjc9Emf,67,1
5NbH5YGvgF2RbrxeXnGVkM,33,0
6RDuH8C4yjdxSsjOEn65IO,27,0
31VnXPM48QGMyUmVnVtCAj,16,0
2I5l8CQz7qdJGWzIiQAg1j,1,0
4oNfPaPE8CZpJZ1m9xJovG,39,0
13t4VV3Y9PBk0OnAAw03WT,7,0
5XgUHbrBYYsbUFXn6Zsywv,1,0
0ncVdfMgdTdSirbhICZdYE,8,0
4prOrw0we0cdqGKZjrceN8,31,0
0RlrRftZDNtuHYX7VGWr1Z,18,0
4abbHgp5gaPi8dux02A2d0,21,0
6E9zaZ0Tnm9Np5XkfinOQq,31,0
7AzFID6u1b3zIWbd9pb8Dk,66,1
5DzShaqmkRLHZbMtm1oY4C,34,0
14uPnx2Aa8WvusG76GA0YP,22,0
3VGBUfN2EOVHJ4Y92yIh2f,54,1
5MzQw6nOYKXylsoA8vtI60,31,0
2b9e6tO9HYGTg0WaHw3X3p,14,0
0S5PZDZKc18cAbFf7LQaPa,10,0
4Mk4Bk4KW7M3LXUHI2jsxz,13,0
2fmkSft6J6RtTdfy31OsYG,15,0
2EDe4zQMEexmVedWCOxjga,31,0
0sT2dYnYDzUiBbbZ9xb0d7,38,0
2p1ixDAqMAdZaa40a2PdmW,2,0
5CE6tliXXb5KZZGDRiDdhh,26,0
6YH8kXEqVrUXzQ6NiM4yze,0,0
2I07mm97gsZtLdF058b3OX,13,0
7nHpusEs6QsRM2dDQVsuDo,7,0
1tQy2AqgFc0AdddmIboIfX,51,1
4qH8fQ5Ub2r6llHnrRGM3w,42,0
3AcmG9xPYVeir8E6StWIQO,39,0
3oc2dcOFq4wCuuHhfCoyTg,28,0
5uzvgmBFDXH9lopnij3qHE,6,0
5GJ4u9wgmUo2JgsTKZox1W,14,0
4ZxUICvETa5hE87tSLJYQ3,13,0
3MTRlANXG0T6HJn0SABY1W,0,0
3iaYk8k0fywS7hrgqaYoSy,23,0
4LiEdOeFleIJZXy0mVwuOq,12,0
3Rsqbr5lQb8IWDskvVBldg,17,0
73Sk2zDTBUg0PnqAh98gic,45,0
6ZOIn5QV0IscJVAEa4HsOG,33,0
7tibCehUdKMeJABU2GHmM8,20,0
1f6JxG6MNzILprLk4PNdi8,23,0
5WeHEbyAGCQ7fB3IF2FeD8,43,0
1C1Ou0rEJwjpZZgdaQjf0y,30,0
5REqmr0K34ueB4Er3RTNWv,2,0
4B19PdOVRx9jPrf3YZSx4l,0,0
2IqtBxwRgNOt7YWMmulrUZ,34,0
7jGzYUZ2Bgg8BDfYlQRfn8,66,1
1IYn7ytdb8byvHKS7S3Cat,49,1
0u5J4IdTy7HSloMZSdsClZ,17,0
6K0LVSEiy6aEfnefHWVmnk,27,0
44xykY61s1aKsgf40A5cyI,56,1
1DTydXUp7Y4InWSM38rLuI,26,0
07KYQySlrmE94gaLbhvp4X,50,1
5nz5e9LCuau7a2JNgEF1uU,23,0
7DZsH0df0GuULl0FGwXMfd,26,0
6P2NXa7cnRUZrKPPZBek3c,32,0
0xwNTGiv8jFIr31Ah6Wvyj,32,0
77EFmnN7V00ubSRHd1TSKt,11,0
6RiEqjT8GYAULP6GADjYyv,0,0
3KSchPNSklO5McIqRH3qYX,56,1
0wvcESUuD3yKzs0PAVpMiv,4,0
29b2b96jozyD9GPCkOrVLs,69,1
7ufnFt3fA9Ut2K0DILUZ34,43,0
2UizutYVqaB33jCHbSoi0d,50,1
19kAUW6NMzgDHKT19s7782,48,0
4z4Yncn9OTayQdaln0tvXF,35,0
4m7w2W776tlZ7xBqJPZOyq,17,0
4iWH3Xo7jVlAF6F9jeJDJH,20,0
0oJo99vN0V5kFqxpLhiPXa,10,0
5AaOHeUUUbapFNn4wHrjWA,18,0
0UFIypTuAtPrmBVwjdA6VA,5,0
36bdQ20bomVkGt6FGD96lu,15,0
2sTzesoyRqdQliEdc3WSoT,7,0
0hEpwU2pp7X1IYc4aIHATE,35,0
5LbYpQNSkzibQ6icHw5jkS,24,0
77nSOTGJoNEfRMtfRMybI6,9,0
2fJWb9soGMgOvZCEnieLEN,39,0
4pvmQ0zPAhF4O7Fdbx0raQ,24,0
2FGnxdx61AQcOupUx7Sk5p,3,0
3uqEiaO6MUoM89nLSIs05c,44,0
3LBik9Fp8tZiJLqerkFEJ1,47,0
4CoGNqLap7UGU5Q3VdKug0,68,1
2LsavFLytyMT8ocPEzVv9x,31,0
4V5RFkTNDTGjkHEkg31aQQ,10,0
4Tn0B9HGfhYT9rq6uKdDjp,11,0
7qykdbkxp5BN1EBpRdOLfs,37,0
1emaLn1a3ZBk3tNNQ8V91J,4,0
5Dbnnnj3PKhA3z0hSQk5J2,38,0
7inxB3CvYZyZb4i8KODD2s,5,0
7juGsvjVcJUfPxJ98lQZDW,11,0
0X0fJGYcQmB9Qsgi6ioTJG,32,0
6DuLN8tFW0DkH9wsbTHZsX,45,0
0Ui8KPWZbJJQ2Y0CIQuVqX,59,1
3Zje70mXjYyMuzge8j24L9,47,0
74VR3AkGPhbYXnxcOYa16x,71,1
7tJQ4Ekp2vN3NlI3vJJW3v,59,1
70VGbJWNkb6xZyjgR3GpQP,39,0
2UadavOZKalbHLfGCd2xSQ,17,0
7jvptnW3PMozIQq4C6uJB9,41,0
5E1jNvDRDDTVcTF6PJufqP,0,0
7KP3jPXSIjB2xx6UifWQ2V,7,0
4rz596X40rwNfOhwTs7dgI,23,0
2UDvFt9DihkjhaNY5Ak50d,32,0
1Oog1RcqlTXBOqjgfq2iGF,0,0
3UxZw2CfZ3dmNIii4CxMtG,35,0
20XHrBOCXsubJH6Bm5Mfxp,12,0
2VFlsgiY8uI7mN3nzXBBtl,13,0
3yDkA85umaFzuSdz2owBxe,0,0
06PjPPrL9gUOKWTSiL3LBD,24,0
6z1piI2gOcgPAaqHGgHlrX,10,0
7Djn4EfJGHXgJ8BLdbHbAh,10,0
3UYALm8BNblDexrC4pDAb1,6,0
6zqsyB7uIvWrL1iCJzpNrs,31,0
1CQHMHRCDs1qioeseVTbaR,45,0
4av2x96C9yjPyq0szOd63h,34,0
3pQD6KlZPRM0unU42aPT2r,21,0
4tTTwVxeUthDX37BUw1plJ,44,0
54WioIyQHX0XPcj3gfVE4A,7,0
6ozkTvpSzrRK9vJCMksza3,32,0
0mABWoxXTuxGvqRY1Wfwzj,28,0
00YhuN9oOmXUyLQiHjXPxt,1,0
3qhakj4od2kNX9dMGyRVWV,11,0
15gSonE9Vb8HMCfjPVrC5A,33,0
7L3Fj3dkVmwhD2EsKt7Onb,15,0
7CzsQaxOCUXNLrxQ3uTENN,7,0
5RxxO4kwxcT9VjrlPzhJXJ,1,0
1hvHbbDs18cv78zfZ6iQFB,29,0
62Shf8ZnUynw2fGeafopeG,3,0
3VgSSANMXHPNgkWTJDJYAK,3,0
1Nt0O2VIAhUTRIeQfaPhoZ,32,0
48TNLcToLs8DWkdj5vYdiW,50,1
63T7DJ1AFDD6Bn8VzG6JE8,84,1
06pHc7CA972wOVBuZTspd5,13,0
3s7B21flHFSCJzrFHAQq18,34,0
7BKT3LWE3EhWbLEzMEP0sk,23,0
0VwK5pLjwFPy8FSEC1htp9,43,0
5MES8pWN75QiZaFCdaHtp1,28,0
6Mj3eL0ktLH6DNTnBOc2EH,26,0
3e3gnYm9b4hoRaLwEQPQJd,5,0
0PrXe1sVQoYMeP70ZjEyP1,38,0
6oP8Ps4asdwDGhQ59t6UFA,4,0
2aEeghgUcnu75tzcolFMfs,68,1
3jwjRiAGKizbD4Ma00UBUe,3,0
3wHRoSk4VkMgB7kxY1lgzt,13,0
0cRv6i0wB4WObSQxJriIea,45,0
0byOqNZN9ailhoORv5Ps0Z,64,1
6PgVDY8GTkxF3GmhVGPzoB,70,1
06YcuDoEZvMcxgzvtzJTz4,46,0
0ExUux7mwrd8uMlgNL5lhY,35,0
2FqVUZc8DSxibYFtTiOI26,48,0
4lFgJ8ZMAu8npJbNp2TpB8,41,0
2NA6ADx55IYd6JTghussmW,5,0
5fUfNgsEi545Sj5LOOnidd,3,0
4mFS85nGddGBp8N1V6QNpb,48,0
5Ugpl0C3Syh0ndKivv6Yr5,4,0
23DITgKYutJaurSN3EAZ2Z,42,0
5eke7f3HYesEQxxIp6ekS3,29,0
4naJ8j7Lm2XeH60VBX6Q7V,10,0
4WUcNkpoNSKoe5MUuyzrfC,65,1
5GLr9bkV2czl8o7zJoWXca,46,0
3TsSo65TMYtpePsByBWlHB,43,0
55TAMPcVRoKJMAge37tkhr,29,0
2xzkdWhWEm9r4laA0mbxtA,36,0
6fuqcFBVbRJx7F2D849fXh,13,0
3BIJA1amR1UN8BKlPsJ0ag,18,0
7GH6f81ZIjRF7MDBsqTsEV,5,0
6DfQ5isWcsabpShWiMhBpP,32,0
5v0sV5H9NsDDWxmea2m3cO,36,0
6ZarwCcXk7Kn9ZoE3CJWF1,9,0
4QWIK0sLhlT2J7DOuKdijP,17,0
47QwkqwlMoFi9XFB7YX81q,19,0
6Qbeoi2TE7HX8DlQ5yfKoc,10,0
1nmnm9oqkHn4jHMU7ZPVF1,0,0
36NvDXCkBYuSbs55kP2gkP,36,0
74coCfBHqY0ralpA8MUR4s,37,0
51FpzuGkRYXFgsE2zXt9av,69,1
6eYpVwnqm232Zunolz9OHU,28,0
7GbtXUN7zUYROz1zV1hMEy,18,0
6r1lfSSawF0azUjFiFA51l,34,0
2PFqgzG65dvpdsdIkMzPkA,15,0
2bTx3OevanlUx7beo8YJsN,12,0
7aQ1gzWP5UXI56c09Y90v5,1,0
2wuEt9idXjHQyAKKfc5hzn,48,0
3SQ9Hb9rfpJ02AWfaOPhpy,65,1
07GpPzN1AAk1mLBLpnK12b,33,0
1IDnb9YirBHT4OpQTanvWv,8,0
3EFb1qDgIqf9MegIryKtDj,63,1
1K61z11CzBUxkwOhtSzq2a,42,0
3i0kZxPJTTTKDq9JxrHc7K,19,0
3JIPdO3G8MxrL4dPFSEZsR,6,0
4URcCVFgWv9cWZxgjhveFj,25,0
4d6FHaOlHLo4sGpMXaexho,41,0
3o7X2fmoSfgoEoEmGsEeXU,19,0
5HSJ3BzoAWbE0qdRD0YvvQ,22,0
41xksxMitE9ToNL33Tlcnn,42,0
1Y2G8nl3CGR3qMPDDBuDhb,38,0
6cGWnETSKdUw8JU8MxKv5W,15,0
7BkAlVpGwXXl3sYNn5OoJ7,47,0
59tAS0swoeibMJQzySh6FH,40,0
5O0ibxlu6WLiDr7Q2n8EuI,25,0
71mwyVnF4UkoofVD9bZjqR,42,0
4g94t2vgwZ5Dk8hvnbx2pg,31,0
3EQM6RIkUZ3nVI8mTVwIvY,33,0
5e5vU8SzgEWmRsEaQWD3c3,20,0
56aCFmwTdm1me0suarfiWn,8,0
44BmNSqH9uZV5OfIjGcER3,57,1
00d9DdemoZIBH33IYaGK4b,38,0
7EiWrR27y0mfzEJrsoSwQU,5,0
10IBTu8gY4srVpgqSuHz8Q,35,0
59HTJznkQkbBnfpe9KhIRJ,8,0
0XnhQGfqfi5CnZXcONJuI5,57,1
33p7vBAqmPRTPiWix9UTEw,0,0
2ULL3VZf4WwBKO4vjwT7Bg,62,1
3l35DNYvWELcX1z1DIZ6Tf,36,0
4rWtrEbRMZgpnDTeYQgcLA,29,0
4zQnwKmGbWNMmmJKep8oQw,26,0
1cXc92MX9kFjMrrDsvdf9w,52,1
1xMvdOFQaql3EBkHmuh2TK,64,1
1d1TLrFSsn7ixoVHqB2ufD,0,0
51vOsQ5ZSYoLBdw6fFFFgH,3,0
6Y93DEf2OkUgksFCGHr8Zx,5,0
0CdSyRIqzfOirCgtRVcQQY,13,0
5uKfSvBagugSsAXMh5Aags,19,0
5WNcnqDpO5asMaDIthIcu1,38,0
2BGNomqCxEDcXyxf8bg27k,54,1
1FRVMsTQHwcDhZBBDKfhyT,6,0
3GVR09QIPYycWBEWjzJXM2,23,0
2GEW7EFcnqHqugI6KOSPm8,10,0
1LYHlAYMXfCxgMcuI38kfc,25,0
5Qm5fwmi7kq1bIVYFcjDap,14,0
3OmHk1OUKWqtZbcRhupyis,34,0
65yHgYmPVDHwUW0tGPYKcM,10,0
0qlmIziH262eMI6L43l5lX,22,0
13BBUy0iYfRwruBRbZqKME,10,0
7GEL5dZbLQhJGrDtfPeHHz,33,0
5ZHOiRqKOzgFMfMAu8cwzp,48,0
7i4rIZqwNg4wtmYO6SDKru,41,0
4OjqrdD3QILzxkGwNoMk0c,45,0
1OJzbyjqsfvIrb92LxkwKI,19,0
3NmHNVe0vfbkmD6a8OlxEr,37,0
0ras1aHtjRxt5oTCwlr31D,2,0
1DKyFVzIh1oa1fFnEmTkIl,64,1
6ZEYjbslINQCox2TY1Xxzj,1,0
5z4Bc0TfioqQWqimJSbVcc,52,1
5SNecHuDWzdg7myOXrVk3x,18,0
4Uq3TIwbjOTO8lqmJCla5V,0,0
78T592KXsizVSvYdTldh8r,30,0
5d7VXJmHPDOeP8kok2hP6F,3,0
0BhbbbNTK2W7voVHSbR1In,34,0
3rtLq4R8PM0HlPXZ8CU8qY,18,0
75miYzXfHBB7Bb8zbLMzFZ,40,0
17QOLAql5iYwYquHZS0eon,24,0
5vFWE2UY9rTZ5sOs0MbPhu,0,0
2xgqgPLi3K47WHjECz88IW,22,0
56OqFabpmkMegY248eoSm5,4,0
1pynAnXHUTNDDLnivzHg4X,3,0
4zZ1AsMhireArLtGjmANGp,23,0
38CbMc5Al34k2iE59fyRYi,32,0
4SOiKSuTOnp3FAFdN5ElYb,21,0
3Nv4j0i29riP6ZtbXOaWx4,28,0
6XB9L1nzsoHvB2igECVjGe,11,0
5pRgsodSwssdCAEXnY1cg3,12,0
0iA3xXSkSCiJywKyo1UKjQ,66,1
1k9rx6o8vBnaWTBoYsjM68,14,0
0DR10fyEwXFUfgqbTksOvK,31,0
3c06k9x6MHHdPQi3ix68yF,64,1
0E0xcM8WQowFFjKEAHczBG,25,0
2yL2Ib4wsksUD1OgPs63S1,27,0
54dLJWk0He1SHiNaBXUav1,19,0
3Epglmf1KNc16CyzPg943K,15,0
014NOunS25K1LbcM6DlQ5I,41,0
08N0hvArDHEbZJ9dHuzy35,24,0
2vKLLaiKDqsway2zivLhjh,47,0
5OBmtWAhIc47mdZUZ7NF33,0,0
10u9028SSfRyIKxV4xrzsg,56,1
5akGBSX2QglOsTIkRDvQh7,53,1
7aKhDiI7F73vSI0tPbp2nn,53,1
18F1Hhz5HmbFoCVLM0D2fW,5,0
5Hife6QE6Hnq72Ims8CX96,7,0
1gXmKCfRhKi35b3AFtSDWj,25,0
5c33j1xFVOL4G24zxYhssB,68,1
6goDk8ArlHQvkdldnjyJEZ,30,0
78VcIju2ZJByWGV3BcxPNC,11,0
1AzrEisAhzYF1AQfzLhgkO,35,0
45RvzLqo8e2rqGPGQRFbFm,19,0
09OZoXgt6dCRtWL75g3oaj,8,0
0LPktZB3MiZ5QGrOpzTION,34,0
5n4Pz0tBeKQkZj5CubLHK6,44,0
1hegIIGm8wbZZuzCkK5mzv,1,0
7d5UJFsmgvLRPxbMPza0Mt,3,0
5VGeKFKAAtZHUIB9YL0CSq,18,0
0yjNmllr3Ew6f97TqPuEqa,45,0
7zd7QV2lCDGGmwOxMiULVY,34,0
4s6LhHAV5SEsOV0lC2tjvJ,81,1
21ElXnithj4MX8E4rg5lh8,43,0
5SUlhldQJtOhUr2GzH5RI7,66,1
5aARHANTyK8IM41nnvD0d8,28,0
53trN8rFU32G7X1Mj7z2Bn,33,0
4Xl2PrS3DJqqSKXCo6Uhv9,70,1
689DTIE4YIRfuIUG58Z2H2,51,1
4dihWVHHo4eDBrRTEa4kAF,17,0
2kGSHT10a4pzedty1OFpCW,19,0
5IxQJishYQCtZdikvXQhJS,24,0
22bA5fQMVqBAQMDjP7Z3nO,24,0
3osIiNeeYjPJrIbl24qw4G,12,0
2JOJBxwRHWYcdXiOxZmoFv,48,0
53qO57yx0LA4Cotli9WlLl,18,0
2gGPw8qbUilOhiSQRSvZG9,11,0
2HEgBBls7l0smWTxPx0MtZ,68,1
72T5smavl9ONfOwI0gHf1A,57,1
0u1yt67ftBq5BBESULYWrQ,23,0
5AhnV2wQ9d2XJNKEXRWnaw,34,0
4BbLz6pVP5oXl2plR7HLMZ,50,1
0GHNwEhN2tckImwQ0eP4n6,34,0
4v2ofYzF3BM4wNZwTzUdoE,20,0
49tqyhwvGuhjFklMq6BMBI,34,0
14VLPV5U9S6bWbM2nOxs83,27,0
1cpguRdD11njLNH2ZeWygE,36,0
0kuI1W0TxINXsHrrcHiMQS,45,0
1HRx7dciQYCv76XvbBDAGM,53,1
4z4SusnMxN14ARWJiDTt2o,3,0
5NCLc7czh4q6NQ1qwkbCAl,0,0
2pIhOwhpKagalKdP89hMEo,14,0
2PUkN5yn30Zqyte21DamYO,34,0
226EXK5tPVsqaZ2y9RACR0,42,0
6hjwnAMGtvrIanggFMCnM3,2,0
3jMfXcpWVX9mJmnzO0hEVh,19,0
4aHueicFyTxORTrQFEV9mn,14,0
6xzt3DjBQHIIrPIFGnZDEx,4,0
1cHIHTExDFGCg66uRwPeF4,26,0
3x7suPNmMkXGLBLMi0cFEg,14,0
7KYm266nz6EmqxfQpLUYdE,4,0
34XoUKjZx2TYWfwE8yBUgz,31,0
50nZXZID6sNOP0XIweYRmE,6,0
4i7mbnAXwZDFCWLcPwiq6F,40,0
6MWZvL0YOKvr3mB2iR4eT9,22,0
676Rf0qIOh2gKNEl9TnCOx,64,1
7crgweiPg38lEwViU8EPPI,33,0
2UcQMMM1fJl2iAsJZzn5VD,20,0
6Um3XCAxl9YfFmAnGl93xc,59,1
1Mqlj2GZiT6foq9k9pqtct,20,0
7duFyBg8iBNpZQ2bFjvdUk,35,0
5Hl2jJR7OwnrAZsR7rKlnU,21,0
42khap6heGqCfJCJje287E,2,0
3uqOlJiDgYcikQ1cH6ACIm,39,0
1ktbWc33IVFlkwbNOv28Sv,29,0
6tbtWo4wBZnKMbsfA2VXop,21,0
7CnIx5LpNWIUuz4H4u6xgS,4,0
4AODrv2ts40UxwukxEPY71,6,0
66X43fkuR66E51rarIeCbT,33,0
275gBKRFNe9PmwOUHG4TKE,24,0
6o6SjSnjl1uFjvAMDhmZ3H,41,0
